filename,timestamp_iso,width,height,triage_verdict
slide_20260908_145933_183.jpg,2026-09-08T14:59:33.296,4032,3040,reject
slide_20260908_150014_868.jpg,2026-09-08T15:00:15.011,4032,3040,review
slide_20260908_150235_401.jpg,2026-09-08T15:02:35.538,4032,3040,reject
slide_20260908_150322_504.jpg,2026-09-08T15:03:22.611,4032,3040,keep
slide_20260908_150351_084.jpg,2026-09-08T15:03:51.221,4032,3040,keep
slide_20260908_150425_537.jpg,2026-09-08T15:04:25.650,4032,3040,review
slide_20260908_150505_320.jpg,2026-09-08T15:05:05.460,4032,3040,keep
slide_20260908_150541_014.jpg,2026-09-08T15:05:41.122,4032,3040,reject
slide_20260908_150801_829.jpg,2026-09-08T15:08:01.945,4032,3040,review
slide_20260908_150847_798.jpg,2026-09-08T15:08:47.920,4032,3040,review
slide_20260908_150942_576.jpg,2026-09-08T15:09:42.690,4032,3040,keep
slide_20260908_151018_851.jpg,2026-09-08T15:10:18.992,4032,3040,reject
slide_20260908_151106_005.jpg,2026-09-08T15:11:06.139,4032,3040,reject
slide_20260908_151157_894.jpg,2026-09-08T15:11:58.017,4032,3040,reject
slide_20260908_151259_065.jpg,2026-09-08T15:12:59.177,4032,3040,review
slide_20260908_151347_763.jpg,2026-09-08T15:13:47.902,4032,3040,keep
slide_20260908_151412_086.jpg,2026-09-08T15:14:12.213,4032,3040,review
slide_20260908_151554_429.jpg,2026-09-08T15:15:54.544,4032,3040,keep
slide_20260908_151619_435.jpg,2026-09-08T15:16:19.541,4032,3040,review
slide_20260908_151649_066.jpg,2026-09-08T15:16:49.190,4032,3040,keep
slide_20260908_151722_356.jpg,2026-09-08T15:17:22.498,4032,3040,review
slide_20260908_151813_515.jpg,2026-09-08T15:18:13.624,4032,3040,reject
slide_20260908_151842_443.jpg,2026-09-08T15:18:42.560,4032,3040,reject
slide_20260908_151930_183.jpg,2026-09-08T15:19:30.309,4032,3040,reject
slide_20260908_152007_796.jpg,2026-09-08T15:20:07.911,4032,3040,review
slide_20260908_152049_241.jpg,2026-09-08T15:20:49.351,4032,3040,review
slide_20260908_152145_179.jpg,2026-09-08T15:21:45.285,4032,3040,reject
slide_20260908_152227_254.jpg,2026-09-08T15:22:27.363,4032,3040,keep
slide_20260908_152452_896.jpg,2026-09-08T15:24:53.003,4032,3040,keep
slide_20260908_152613_788.jpg,2026-09-08T15:26:13.904,4032,3040,keep
slide_20260908_152743_658.jpg,2026-09-08T15:27:43.795,4032,3040,review
slide_20260908_152822_913.jpg,2026-09-08T15:28:23.021,4032,3040,reject
slide_20260908_152928_782.jpg,2026-09-08T15:29:28.890,4032,3040,reject
slide_20260908_153030_381.jpg,2026-09-08T15:30:30.493,4032,3040,keep
slide_20260908_153128_536.jpg,2026-09-08T15:31:28.650,4032,3040,review
slide_20260908_153208_810.jpg,2026-09-08T15:32:08.948,4032,3040,keep
slide_20260908_153318_112.jpg,2026-09-08T15:33:18.219,4032,3040,review
slide_20260908_153411_707.jpg,2026-09-08T15:34:11.819,4032,3040,reject
slide_20260908_153441_894.jpg,2026-09-08T15:34:42.014,4032,3040,reject
slide_20260908_153515_704.jpg,2026-09-08T15:35:15.838,4032,3040,reject
slide_20260908_153606_832.jpg,2026-09-08T15:36:06.951,4032,3040,reject
slide_20260908_153640_401.jpg,2026-09-08T15:36:40.512,4032,3040,review
slide_20260908_153718_240.jpg,2026-09-08T15:37:18.347,4032,3040,review
slide_20260908_153745_606.jpg,2026-09-08T15:37:45.712,4032,3040,reject
slide_20260908_153829_500.jpg,2026-09-08T15:38:29.636,4032,3040,reject
slide_20260908_153914_181.jpg,2026-09-08T15:39:14.286,4032,3040,reject
slide_20260908_153955_449.jpg,2026-09-08T15:39:55.583,4032,3040,reject
slide_20260908_154047_889.jpg,2026-09-08T15:40:48.012,4032,3040,review
slide_20260908_154118_549.jpg,2026-09-08T15:41:18.669,4032,3040,reject
slide_20260908_154217_020.jpg,2026-09-08T15:42:17.129,4032,3040,review
slide_20260908_154308_326.jpg,2026-09-08T15:43:08.456,4032,3040,review
slide_20260908_154340_310.jpg,2026-09-08T15:43:40.426,4032,3040,review
slide_20260908_154446_399.jpg,2026-09-08T15:44:46.507,4032,3040,review
slide_20260908_154528_081.jpg,2026-09-08T15:45:28.185,4032,3040,review
slide_20260908_154605_886.jpg,2026-09-08T15:46:06.000,4032,3040,review
slide_20260908_154640_884.jpg,2026-09-08T15:46:40.990,4032,3040,reject
slide_20260908_154731_567.jpg,2026-09-08T15:47:31.677,4032,3040,review
slide_20260908_154804_169.jpg,2026-09-08T15:48:04.287,4032,3040,reject
slide_20260908_154842_904.jpg,2026-09-08T15:48:43.019,4032,3040,reject
slide_20260908_154931_794.jpg,2026-09-08T15:49:31.903,4032,3040,review
slide_20260908_155010_845.jpg,2026-09-08T15:50:10.962,4032,3040,review
slide_20260908_155038_296.jpg,2026-09-08T15:50:38.416,4032,3040,reject
slide_20260908_155142_600.jpg,2026-09-08T15:51:42.719,4032,3040,keep
slide_20260908_155208_106.jpg,2026-09-08T15:52:08.214,4032,3040,keep
slide_20260908_155249_343.jpg,2026-09-08T15:52:49.467,4032,3040,review
slide_20260908_155337_284.jpg,2026-09-08T15:53:37.390,4032,3040,review
slide_20260908_155425_749.jpg,2026-09-08T15:54:25.855,4032,3040,review
slide_20260908_155511_726.jpg,2026-09-08T15:55:11.832,4032,3040,reject
slide_20260908_155542_165.jpg,2026-09-08T15:55:42.285,4032,3040,reject
slide_20260908_155624_557.jpg,2026-09-08T15:56:24.680,4032,3040,reject
slide_20260908_155657_055.jpg,2026-09-08T15:56:57.162,4032,3040,review
slide_20260908_155744_279.jpg,2026-09-08T15:57:44.406,4032,3040,review
slide_20260908_155828_982.jpg,2026-09-08T15:58:29.097,4032,3040,reject
slide_20260908_155911_633.jpg,2026-09-08T15:59:11.753,4032,3040,review
slide_20260908_160017_865.jpg,2026-09-08T16:00:17.983,4032,3040,review
slide_20260908_160053_113.jpg,2026-09-08T16:00:53.231,4032,3040,keep
slide_20260908_160125_684.jpg,2026-09-08T16:01:25.817,4032,3040,keep
slide_20260908_160152_673.jpg,2026-09-08T16:01:52.780,4032,3040,keep
slide_20260908_160242_363.jpg,2026-09-08T16:02:42.497,4032,3040,keep
slide_20260908_160331_394.jpg,2026-09-08T16:03:31.502,4032,3040,review
slide_20260908_160423_437.jpg,2026-09-08T16:04:23.567,4032,3040,review
slide_20260908_160521_734.jpg,2026-09-08T16:05:21.843,4032,3040,review
slide_20260908_160614_717.jpg,2026-09-08T16:06:14.848,4032,3040,keep
slide_20260908_160647_746.jpg,2026-09-08T16:06:47.887,4032,3040,reject
slide_20260908_160728_866.jpg,2026-09-08T16:07:29.003,4032,3040,reject
slide_20260908_160801_677.jpg,2026-09-08T16:08:01.798,4032,3040,keep
slide_20260908_160843_147.jpg,2026-09-08T16:08:43.291,4032,3040,keep
slide_20260908_160934_958.jpg,2026-09-08T16:09:35.098,4032,3040,review
slide_20260908_161015_597.jpg,2026-09-08T16:10:15.723,4032,3040,keep
slide_20260908_161101_205.jpg,2026-09-08T16:11:01.334,4032,3040,review
slide_20260908_161200_134.jpg,2026-09-08T16:12:00.243,4032,3040,review
slide_20260908_161233_127.jpg,2026-09-08T16:12:33.250,4032,3040,review
slide_20260908_161309_241.jpg,2026-09-08T16:13:09.352,4032,3040,keep
slide_20260908_161343_086.jpg,2026-09-08T16:13:43.194,4032,3040,keep
slide_20260908_161440_325.jpg,2026-09-08T16:14:40.463,4032,3040,keep
slide_20260908_161513_164.jpg,2026-09-08T16:15:13.275,4032,3040,reject
slide_20260908_161558_230.jpg,2026-09-08T16:15:58.338,4032,3040,reject
slide_20260908_161655_808.jpg,2026-09-08T16:16:55.932,4032,3040,reject
slide_20260908_161734_535.jpg,2026-09-08T16:17:34.660,4032,3040,reject
slide_20260908_161828_136.jpg,2026-09-08T16:18:28.241,4032,3040,review
slide_20260908_161950_815.jpg,2026-09-08T16:19:50.941,4032,3040,review
slide_20260908_162028_902.jpg,2026-09-08T16:20:29.045,4032,3040,review
slide_20260908_162106_814.jpg,2026-09-08T16:21:06.950,4032,3040,keep
slide_20260908_162150_128.jpg,2026-09-08T16:21:50.238,4032,3040,review
slide_20260908_162301_918.jpg,2026-09-08T16:23:02.044,4032,3040,keep
slide_20260908_162342_692.jpg,2026-09-08T16:23:42.838,4032,3040,keep
slide_20260908_162425_684.jpg,2026-09-08T16:24:25.792,4032,3040,review
slide_20260908_162508_445.jpg,2026-09-08T16:25:08.588,4032,3040,review
slide_20260908_162550_271.jpg,2026-09-08T16:25:50.409,4032,3040,review
slide_20260908_162630_379.jpg,2026-09-08T16:26:30.484,4032,3040,reject
slide_20260908_162723_904.jpg,2026-09-08T16:27:24.041,4032,3040,review
slide_20260908_162808_658.jpg,2026-09-08T16:28:08.786,4032,3040,review
slide_20260908_162851_536.jpg,2026-09-08T16:28:51.660,4032,3040,keep
slide_20260908_162938_611.jpg,2026-09-08T16:29:38.721,4032,3040,review
slide_20260908_163036_243.jpg,2026-09-08T16:30:36.354,4032,3040,review
slide_20260908_163145_373.jpg,2026-09-08T16:31:45.479,4032,3040,reject
slide_20260908_163235_697.jpg,2026-09-08T16:32:35.803,4032,3040,review
slide_20260908_163317_095.jpg,2026-09-08T16:33:17.227,4032,3040,review
slide_20260908_163406_415.jpg,2026-09-08T16:34:06.531,4032,3040,reject
slide_20260908_163446_988.jpg,2026-09-08T16:34:47.122,4032,3040,review
slide_20260908_163551_357.jpg,2026-09-08T16:35:51.483,4032,3040,keep
slide_20260908_163635_899.jpg,2026-09-08T16:36:36.010,4032,3040,keep
slide_20260908_163711_514.jpg,2026-09-08T16:37:11.644,4032,3040,keep
slide_20260908_163846_062.jpg,2026-09-08T16:38:46.197,4032,3040,review
slide_20260908_163920_849.jpg,2026-09-08T16:39:20.996,4032,3040,review
slide_20260908_164019_079.jpg,2026-09-08T16:40:19.199,4032,3040,keep
slide_20260908_164214_143.jpg,2026-09-08T16:42:14.274,4032,3040,review
